pass2_index,input_url,normalized_input_url,shuffle_sha256,pass1_occurrence_count,source_pass1_indices,source_sheet_rows,source_company_names,pass1_dataset,pass1_state,pass1_page_id,pass1_total_count,pass1_results_count,pass1_is_result_complete,pass1_error,pass1_captcha_required,pass1_system_status
505,https://www.facebook.com/eoptimized,https://www.facebook.com/eoptimized,7eb50e814bbcce3eb39b3c4b4f04f7ba46fffd52e00137c5c18968e3c733cde9,1,922,956,eOptimized,continuation-209,zero,1419042938314133,0,0,true,,false,NO_KNOWN_ISSUES
506,https://www.facebook.com/tribekelley,https://www.facebook.com/tribekelley,7edb8dc757e85427c2788bc44c6cd5806e4cd3f0f9be4e985679eec6015e9fe9,1,80,81,Tribe Kelley,partial-803,positive,478803978922051,42,30,false,,false,NO_KNOWN_ISSUES
507,https://www.facebook.com/BloqUV,https://www.facebook.com/bloquv,7f6c63fbab9fe603639be901f0c6426a26568eeca8c9ab74c03089aea02cdc36,1,968,1002,BloqUV,partial-803,positive,150526167846,18,18,true,,false,NO_KNOWN_ISSUES
508,https://www.facebook.com/LosanoOfficial,https://www.facebook.com/losanoofficial,7f8ec03c79e7e0c4251c5d5c3bbabf9f11cc26439f38708ec5d4c9beb21bfec7,1,395,427,Losano,partial-803,zero,111483878349736,0,0,true,,false,NO_KNOWN_ISSUES
509,https://www.facebook.com/LotuffLeather,https://www.facebook.com/lotuffleather,7f902c85d9040241cb397f9fa67a7cf3b6ef2610afef0dcd4993b5e6795b32bb,1,394,426,Lotuff Leather,partial-803,positive,195649397193800,5,5,true,,false,NO_KNOWN_ISSUES
510,https://www.facebook.com/abelhonornewyork,https://www.facebook.com/abelhonornewyork,7f9780ef9c11afe6b6dad9cd9c8fe43d1906e599877bb8704d92cec5ec26a4a8,1,673,706,Abel Honor New York,partial-803,zero,104278350950182,0,0,true,,false,NO_KNOWN_ISSUES
511,https://www.facebook.com/ahbloknitwear,https://www.facebook.com/ahbloknitwear,7fd1662bfbd4bcb1ba7538ca3a188447561609a4d200a3ab6d8527f8c6ff31e6,1,668,701,AHBLO Luxury Knitwear,partial-803,zero,106741275399293,0,0,true,,false,NO_KNOWN_ISSUES
512,https://www.facebook.com/BridgenBoro,https://www.facebook.com/bridgenboro,803be79b66c4428e14e2e20205da5dd8ab365ff0c00b6925955a92b4266d87d0,1,606,639,Bridge & Boro,partial-803,zero,248944698482852,0,0,true,,false,NO_KNOWN_ISSUES
513,https://www.facebook.com/InspiredComforts,https://www.facebook.com/inspiredcomforts,80457458332bf2d2f6e8eee66e5dbfe2048239bd5e4d407ecfc6740dd0f883af,1,451,483,Inspired Comforts,partial-803,positive,355785278373404,4,4,true,,false,NO_KNOWN_ISSUES
514,https://www.facebook.com/sockprints,https://www.facebook.com/sockprints,807a60e2a02b30aa49f1d26c4fd9f4d5fc500dafb354d197ad6d7fe230fcc343,1,741,775,Sockprints,partial-803,zero,114256582134,0,0,true,,false,NO_KNOWN_ISSUES
515,https://www.facebook.com/pg/viacavourtoronto,https://www.facebook.com/pg/viacavourtoronto,8099502cff73ef6ed5ecf1dc074038aeb7789481fc8c56698d93385b7d3b700c,1,251,283,Via Cavour,continuation-209,zero,174418229280173,0,0,true,,false,NO_KNOWN_ISSUES
516,https://www.facebook.com/shopannmarie,https://www.facebook.com/shopannmarie,81211ea3800fad08a6acfd834e0a5ef35119fd70a00d91acfe64ffb3b0ee45ed,1,182,183,Annmarie D'Ercole Jewelry & Apparel,partial-803,zero,523558784325974,0,0,true,,false,NO_KNOWN_ISSUES
517,https://www.facebook.com/breatheindetroit,https://www.facebook.com/breatheindetroit,813486de46c1c7f15ce729c11e51f0f7b9b288d83b65058b278d25a5da5c6d5e,1,607,640,Breathe in Detroit,partial-803,zero,751878784907601,0,0,true,,false,NO_KNOWN_ISSUES
518,https://www.facebook.com/malamantra,https://www.facebook.com/malamantra,818cdb9c3277b6e688f382474065d035cddfd0ef67f64d03cd4cd8621299541d,1,865,899,Mala and Mantra,partial-803,zero,1966612293391158,0,0,true,,false,NO_KNOWN_ISSUES
519,https://www.facebook.com/branwynofficial,https://www.facebook.com/branwynofficial,81b3564e4a30b45521a2b2bbd09f14b2f665cefe7d6d71107c85960063d3ce43,1,609,642,BRANWYN | Performance Innerwear,partial-803,positive,586468125098330,185,30,false,,false,NO_KNOWN_ISSUES
520,https://www.facebook.com/storyspark,https://www.facebook.com/storyspark,8281cf8946a2165228442bd20d0f0a82c4869067d275864a1e4d16f56c656c78,1,126,127,STORY SPARK,partial-803,zero,366752383480001,0,0,true,,false,NO_KNOWN_ISSUES
521,https://www.facebook.com/consciousstep,https://www.facebook.com/consciousstep,83060b7b1d64c9e9d428032b68f2e349358ea111933e199f77d4a408cea75b74,1,579,612,Conscious Step,partial-803,positive,173837496125511,51,30,false,,false,NO_KNOWN_ISSUES
522,https://www.facebook.com/partyshirtinternational,https://www.facebook.com/partyshirtinternational,831069b939949699ce534c3aef8c22bbb265bbc54174acc094670ad83666c3a7,1,280,312,Party Shirt International,partial-803,zero,223395338283806,0,0,true,,false,NO_KNOWN_ISSUES
523,https://www.facebook.com/ameandlulu,https://www.facebook.com/ameandlulu,8333663f0cbf3f5f2655c81379834f36d3ab262a011c8d7e749a64d8cc6ae0da,1,993,1027,Ame & Lulu,continuation-209,positive,21692611874,19,19,true,,false,NO_KNOWN_ISSUES
524,https://www.facebook.com/stevenlandfashion,https://www.facebook.com/stevenlandfashion,83746a235148b982e8a5573df77f5a5d8cb066d5eac5e4ff90f5735c2fa47974,1,735,769,Steven Land,partial-803,positive,179652435409590,14,14,true,,false,NO_KNOWN_ISSUES
525,https://www.facebook.com/wearminus273,https://www.facebook.com/wearminus273,83b43830973a8cc3f456ced115b6eaca4e66483a62d6c0be82dd6717206bc555,1,37,38,-273,partial-803,zero,1581435445473120,0,0,true,,false,NO_KNOWN_ISSUES
526,https://www.facebook.com/wearemandrn,https://www.facebook.com/wearemandrn,840790bd349739c5ca92e0e4fa6fe382b4c55967f033c09b14366850714f2baa,1,44,45,MANDRN,partial-803,positive,767597836974576,31,29,false,,false,NO_KNOWN_ISSUES
